image,label,high_freq_power_ratio
r_10.png,nerf_chair,0.008431004800605588
r_11.png,nerf_chair,0.009008105307421474
r_12.png,nerf_chair,0.00948295905924723
r_13.png,nerf_chair,0.010016146465327086
r_14.png,nerf_chair,0.010812072542211738
r_15.png,nerf_chair,0.011981997027606937
r_16.png,nerf_chair,0.012547813302471796
r_17.png,nerf_chair,0.013414990892179568
r_18.png,nerf_chair,0.014426875982903091
r_19.png,nerf_chair,0.01508117066056911
r_2.png,nerf_chair,0.00714437298355625
r_20.png,nerf_chair,0.006956725348820901
r_21.png,nerf_chair,0.008075030849861557
r_22.png,nerf_chair,0.01675201380481892
r_23.png,nerf_chair,0.007713105149691065
r_24.png,nerf_chair,0.018950976959424895
r_25.png,nerf_chair,0.01623494159259858
r_26.png,nerf_chair,0.017869025938748943
r_27.png,nerf_chair,0.007410008439606211
r_28.png,nerf_chair,0.015098935104795838
r_29.png,nerf_chair,0.0068485104616260945
r_3.png,nerf_chair,0.007296889958797662
r_30.png,nerf_chair,0.007568408456725599
r_31.png,nerf_chair,0.018255385031756877
r_32.png,nerf_chair,0.016160597856092494
r_33.png,nerf_chair,0.0072504243444084255
r_34.png,nerf_chair,0.007589796998636035
r_35.png,nerf_chair,0.018169094534106603
r_36.png,nerf_chair,0.006847834934535856
r_37.png,nerf_chair,0.01035103842668852
r_38.png,nerf_chair,0.007570144647155933
r_39.png,nerf_chair,0.006737946506740665
r_4.png,nerf_chair,0.0071124347823509635
r_40.png,nerf_chair,0.016931508539472777
r_41.png,nerf_chair,0.017040968187565494
r_42.png,nerf_chair,0.009384368573186858
r_43.png,nerf_chair,0.0066880952439859935
r_44.png,nerf_chair,0.016300624557366618
r_45.png,nerf_chair,0.014541711220099045
r_46.png,nerf_chair,0.009033641463243267
r_47.png,nerf_chair,0.01078773277133272
r_48.png,nerf_chair,0.008597399592589098
r_49.png,nerf_chair,0.014153385231463112
r_5.png,nerf_chair,0.007192606829099611
r_6.png,nerf_chair,0.007309052578601383
r_7.png,nerf_chair,0.007357346853484099
r_8.png,nerf_chair,0.007557094029416419
r_9.png,nerf_chair,0.008060277350969782
r_0.png,nerf_drums,0.013302967868645215
r_1.png,nerf_drums,0.013193147477358714
r_10.png,nerf_drums,0.01111500259288802
r_11.png,nerf_drums,0.011366259066817132
r_12.png,nerf_drums,0.011616010532415271
r_13.png,nerf_drums,0.011441430571831333
r_14.png,nerf_drums,0.011462690584355091
r_15.png,nerf_drums,0.013697595067053054
r_16.png,nerf_drums,0.009454129194426248
r_17.png,nerf_drums,0.023996882360355427
r_18.png,nerf_drums,0.012975459428612928
r_19.png,nerf_drums,0.02076587427890958
r_2.png,nerf_drums,0.012877079462576343
r_20.png,nerf_drums,0.028726801660080212
r_21.png,nerf_drums,0.015070189435978423
r_22.png,nerf_drums,0.01972319265371545
r_23.png,nerf_drums,0.031629951764467354
r_24.png,nerf_drums,0.00798132274215321
r_25.png,nerf_drums,0.024451698601255668
r_26.png,nerf_drums,0.035948934623381716
r_27.png,nerf_drums,0.011901604645429633
r_28.png,nerf_drums,0.011953125303898561
r_29.png,nerf_drums,0.007311166533327409
r_3.png,nerf_drums,0.012600738134757036
r_30.png,nerf_drums,0.010990770816542778
r_31.png,nerf_drums,0.037278055748570356
r_32.png,nerf_drums,0.03130301513177184
r_33.png,nerf_drums,0.013600716986243221
r_34.png,nerf_drums,0.01065586723767965
r_35.png,nerf_drums,0.009677834377292574
r_36.png,nerf_drums,0.009599814411898612
r_37.png,nerf_drums,0.011579868034057663
r_38.png,nerf_drums,0.008695949183010077
r_39.png,nerf_drums,0.008805028577163133
r_4.png,nerf_drums,0.012371534416602966
r_40.png,nerf_drums,0.011306461337273293
r_41.png,nerf_drums,0.01919720857257648
r_42.png,nerf_drums,0.018449188394496885
r_43.png,nerf_drums,0.020473980357188296
r_44.png,nerf_drums,0.029781161385942837
r_45.png,nerf_drums,0.02318748202333146
r_46.png,nerf_drums,0.006879375470721092
r_47.png,nerf_drums,0.024569213227619804
r_48.png,nerf_drums,0.011600248134590938
r_49.png,nerf_drums,0.02809754338065013
r_5.png,nerf_drums,0.011704765041467044
r_6.png,nerf_drums,0.01074482898291483
r_7.png,nerf_drums,0.010424477489844874
r_8.png,nerf_drums,0.010457146812241446
r_9.png,nerf_drums,0.010994546081191502
rendered_000.png,nerf_tiny_lego,0.009079168072842486
rendered_001.png,nerf_tiny_lego,0.008539769712406997
rendered_002.png,nerf_tiny_lego,0.010019167622649953
rendered_003.png,nerf_tiny_lego,0.008019141566748532
rendered_004.png,nerf_tiny_lego,0.008419450887026302
rendered_005.png,nerf_tiny_lego,0.008030911929281206
rendered_006.png,nerf_tiny_lego,0.009239500941636069
rendered_007.png,nerf_tiny_lego,0.00868128911548735
rendered_008.png,nerf_tiny_lego,0.008217451378269585
rendered_009.png,nerf_tiny_lego,0.008090106717015816
rendered_010.png,nerf_tiny_lego,0.008267812565582129
rendered_011.png,nerf_tiny_lego,0.00864260619644565
rendered_012.png,nerf_tiny_lego,0.008422930319379244
rendered_013.png,nerf_tiny_lego,0.008705011816269476
rendered_014.png,nerf_tiny_lego,0.008982953948563873
rendered_015.png,nerf_tiny_lego,0.008654925289111545
rendered_016.png,nerf_tiny_lego,0.007939040461196886
rendered_017.png,nerf_tiny_lego,0.008391509523872045
rendered_018.png,nerf_tiny_lego,0.007619254051000029
rendered_019.png,nerf_tiny_lego,0.008900523765516326
rendered_020.png,nerf_tiny_lego,0.010555551365280674
rendered_021.png,nerf_tiny_lego,0.011281321025841106
rendered_022.png,nerf_tiny_lego,0.00986783841073467
rendered_023.png,nerf_tiny_lego,0.011063562467129192
rendered_024.png,nerf_tiny_lego,0.011437916162879737
rendered_025.png,nerf_tiny_lego,0.010677003882046494
rendered_026.png,nerf_tiny_lego,0.00998520400015276
rendered_027.png,nerf_tiny_lego,0.010221634352099829
rendered_028.png,nerf_tiny_lego,0.010389511398295958
rendered_029.png,nerf_tiny_lego,0.010826187148144041
rendered_030.png,nerf_tiny_lego,0.010703303647288958
rendered_031.png,nerf_tiny_lego,0.011171298002750896
rendered_032.png,nerf_tiny_lego,0.01178976198333216
rendered_033.png,nerf_tiny_lego,0.010044355666025576
rendered_034.png,nerf_tiny_lego,0.011151404939562593
rendered_035.png,nerf_tiny_lego,0.010881505277652775
rendered_036.png,nerf_tiny_lego,0.012395383444133705
rendered_037.png,nerf_tiny_lego,0.011266323901966106
rendered_038.png,nerf_tiny_lego,0.010673670852030259
rendered_039.png,nerf_tiny_lego,0.01065200663634403
rendered_040.png,nerf_tiny_lego,0.003887358059237755
rendered_041.png,nerf_tiny_lego,0.004158869363316541
rendered_042.png,nerf_tiny_lego,0.004143987799635152
rendered_043.png,nerf_tiny_lego,0.003949896444684873
rendered_044.png,nerf_tiny_lego,0.0040928605162133475
rendered_045.png,nerf_tiny_lego,0.003786438158841716
rendered_046.png,nerf_tiny_lego,0.00377587816815823
rendered_047.png,nerf_tiny_lego,0.00399464263873553
rendered_048.png,nerf_tiny_lego,0.004087104137638918
rendered_049.png,nerf_tiny_lego,0.004144514774860755
rendered_050.png,nerf_tiny_lego,0.003686912889322602
rendered_051.png,nerf_tiny_lego,0.003934340855074548
rendered_052.png,nerf_tiny_lego,0.004125698093789555
rendered_053.png,nerf_tiny_lego,0.0041224645765652514
rendered_054.png,nerf_tiny_lego,0.004049555185045284
rendered_055.png,nerf_tiny_lego,0.0042769136489232695
rendered_056.png,nerf_tiny_lego,0.0037677868885357397
rendered_057.png,nerf_tiny_lego,0.0038150749767290122
rendered_058.png,nerf_tiny_lego,0.0036760333064956093
rendered_059.png,nerf_tiny_lego,0.004049259799922626
rendered_060.png,nerf_tiny_lego,0.01218973388090243
rendered_061.png,nerf_tiny_lego,0.011464235458497934
rendered_062.png,nerf_tiny_lego,0.010026075781884613
rendered_063.png,nerf_tiny_lego,0.011552830114344931
rendered_064.png,nerf_tiny_lego,0.012316248870250625
rendered_065.png,nerf_tiny_lego,0.011339070343051701
rendered_066.png,nerf_tiny_lego,0.011261326199077243
rendered_067.png,nerf_tiny_lego,0.01127176839895474
rendered_068.png,nerf_tiny_lego,0.010696240865414583
rendered_069.png,nerf_tiny_lego,0.011509115444789823
rendered_070.png,nerf_tiny_lego,0.012861837822690344
rendered_071.png,nerf_tiny_lego,0.011461553914809226
rendered_072.png,nerf_tiny_lego,0.01181082176183972
rendered_073.png,nerf_tiny_lego,0.010885877976901987
rendered_074.png,nerf_tiny_lego,0.011951808963242161
rendered_075.png,nerf_tiny_lego,0.012198191173306987
rendered_076.png,nerf_tiny_lego,0.012168254301710557
rendered_077.png,nerf_tiny_lego,0.01148185333217776
rendered_078.png,nerf_tiny_lego,0.011619803722470358
rendered_079.png,nerf_tiny_lego,0.011400797354711298
rendered_080.png,nerf_tiny_lego,0.003714448813207375
rendered_081.png,nerf_tiny_lego,0.003964431054328417
rendered_082.png,nerf_tiny_lego,0.004115434593896837
rendered_083.png,nerf_tiny_lego,0.0038807385992901044
rendered_084.png,nerf_tiny_lego,0.0037397607741788946
rendered_085.png,nerf_tiny_lego,0.003814482268317708
rendered_086.png,nerf_tiny_lego,0.003716159822793499
rendered_087.png,nerf_tiny_lego,0.0038874968500067085
rendered_088.png,nerf_tiny_lego,0.003912142388329667
rendered_089.png,nerf_tiny_lego,0.0037075625791351337
rendered_090.png,nerf_tiny_lego,0.0035679127292801665
rendered_091.png,nerf_tiny_lego,0.003732248947164196
rendered_092.png,nerf_tiny_lego,0.004236165874045829
rendered_093.png,nerf_tiny_lego,0.003969633140785577
rendered_094.png,nerf_tiny_lego,0.0037328817796608168
rendered_095.png,nerf_tiny_lego,0.003790236839717668
rendered_096.png,nerf_tiny_lego,0.003591874218818061
rendered_097.png,nerf_tiny_lego,0.003640056324078074
rendered_098.png,nerf_tiny_lego,0.003843876261037763
rendered_099.png,nerf_tiny_lego,0.0035866152353723865
69807.png,real_ffhq,0.003351351484950474
69812.png,real_ffhq,0.0027213656704442894
69824.png,real_ffhq,0.0016451758841153348
69829.png,real_ffhq,0.0023111545927726753
69834.png,real_ffhq,0.006091990424348429
69840.png,real_ffhq,0.0009921308844673745
69843.png,real_ffhq,0.0076403489385438285
69852.png,real_ffhq,0.003946543129810576
69856.png,real_ffhq,0.005612274166880076
69860.png,real_ffhq,0.004121792684536951
69863.png,real_ffhq,0.0018670514920031886
69867.png,real_ffhq,0.004297864256236564
69872.png,real_ffhq,0.001815794881844512
69884.png,real_ffhq,0.0030287519282692923
69889.png,real_ffhq,0.0038508638659421365
69893.png,real_ffhq,0.0015132564822032187
69901.png,real_ffhq,0.0017558002234404177
69904.png,real_ffhq,0.0035328806286855116
69910.png,real_ffhq,0.001966362156786388
69913.png,real_ffhq,0.002440861361207982
69919.png,real_ffhq,0.0020548409652180813
69924.png,real_ffhq,0.0024373238269506233
69928.png,real_ffhq,0.002045804045598961
69936.png,real_ffhq,0.0037421065412513014
69941.png,real_ffhq,0.0012364422340805105
69944.png,real_ffhq,0.00827542941247482
69952.png,real_ffhq,0.00429229259073155
69956.png,real_ffhq,0.0018817759794172158
69959.png,real_ffhq,0.001943422607219428
69969.png,real_ffhq,0.007257462365559056
