image,label,high_freq_ratio
69812.png,real_ffhq,0.4306936916869402
69824.png,real_ffhq,0.3795566620891353
69829.png,real_ffhq,0.3569864825695736
69834.png,real_ffhq,0.4847893570361668
69840.png,real_ffhq,0.33371269997786634
69843.png,real_ffhq,0.4715344164728969
69852.png,real_ffhq,0.4138090386979871
69856.png,real_ffhq,0.44653778274996264
69860.png,real_ffhq,0.43825699031777904
69863.png,real_ffhq,0.3651907203575909
69867.png,real_ffhq,0.4750340342131202
69872.png,real_ffhq,0.37122028277737995
69884.png,real_ffhq,0.43456975973550765
69889.png,real_ffhq,0.41429931294902905
69893.png,real_ffhq,0.3491432687019702
69901.png,real_ffhq,0.39226762558228273
69904.png,real_ffhq,0.38470024472781106
69910.png,real_ffhq,0.40710968859927277
69913.png,real_ffhq,0.387201555952492
69919.png,real_ffhq,0.3925667950211775
69924.png,real_ffhq,0.4067163338144854
69928.png,real_ffhq,0.3958746172457255
69936.png,real_ffhq,0.3989908364935263
69941.png,real_ffhq,0.35567072218511936
69944.png,real_ffhq,0.44121027776129035
69952.png,real_ffhq,0.46805998873995414
69956.png,real_ffhq,0.37220497567161803
69959.png,real_ffhq,0.42343042520735513
69969.png,real_ffhq,0.45807094420736133
